,pts,reb,dreb,oreb,to,ast,fga,fgm,tpa,tpm,fgper,ftper,tpper,stl,pf,blk,wl_int
409,-0.209034928645,0.144917228534,0.290694449643,-0.185253514713,0.53468501584,0.27520404784,-0.0216486298349,-0.184083180561,-0.150170051259,-0.473357407201,-0.196177665736,-0.0341650706543,-0.492557052207,0.228078940955,0.365992224782,0.0714758236007,-1
410,0.206502195877,-0.803256551145,-0.450524107943,-0.814919548921,-0.575173769942,-0.0540085921616,-0.356874257644,-0.0813407647921,0.451519113493,0.677430484301,0.201047278959,0.100053906131,0.54022199264,-0.199106590741,-0.152545193695,0.220403201756,1
411,-0.196711013862,0.202573215789,-0.0770658532919,0.455866380115,-0.114714029763,-0.0353753796993,0.595759037532,-0.101529590694,0.229122311681,0.28669625613,-0.654368699948,-0.254286683154,0.267448254104,-0.809611672704,-0.219141113244,-0.18747817409,-1
412,-0.716695194632,-0.645943272533,-0.566507345326,-0.589163716229,-0.261175294589,-0.686014695187,-0.720524280705,-0.768780936969,-0.623298537502,-0.520661666453,-0.350319531787,0.205922638669,-0.143438515043,-0.41314549504,-0.311888261923,-0.694432249713,-1
413,-0.0106789082816,-0.192218438582,-0.0853886908474,-0.334649932425,0.152695967202,0.452532033478,0.0386895292834,0.0367088090059,0.482862738988,0.497710825486,0.0264824176037,0.063041446085,0.359693625301,0.407810765704,-0.403028621433,0.0394678938881,1
414,0.233947132923,0.52314891746,0.0,0.789137316565,0.76447381027,0.343524063286,0.255320055118,0.381457605995,-0.180725263253,-0.271086795972,0.338696187316,-0.778123207583,-0.284178503817,0.440128623694,-0.136652758571,-0.0435013620659,1
415,-0.321192603904,-0.196484454511,-0.0607740016351,-0.619140624689,0.050772412359,-0.405432795497,-0.412173076234,-0.123265538574,0.349866805182,0.372114413591,0.271367753178,-0.384735599744,0.34551736073,0.523237539368,0.0,-0.570128696215,-1
416,0.0690541326014,0.196185190303,0.470895062411,-0.296240680342,-0.332981103339,0.205588765884,0.353936370859,0.02878258512,-0.0353892589536,-0.0753128758686,-0.168148243332,0.17329441594,-0.060982991213,-0.0860423863604,-0.268782533642,0.121990389062,1
417,-0.300932193455,-0.374887574067,-0.160525799511,-0.466443616099,0.0,0.0308759006542,-0.219960599298,-0.362051669496,0.0278037980301,-0.154936345689,-0.138768464431,0.293424638217,-0.173931830619,0.110720925874,-0.17564355221,-0.216781213528,-1
418,-0.333005534284,0.060311516741,0.12200217917,-0.0842803426132,-0.259677950195,-0.237098818331,-0.119793059087,-0.105463235202,-0.206407148577,-0.406787670281,-0.056722911196,0.218093877133,-0.38766449176,-0.112338015492,-0.579851199111,0.11888448446,-1
419,0.215451571863,-0.284480821701,-0.0158756380592,-0.467683573989,0.215013343517,0.190990074902,-0.00735793988287,0.316635532541,0.0604639850449,0.152602393917,0.473078366762,0.119479592365,0.156735355166,0.534229739053,0.0569307520665,-0.152482459771,-1
420,-0.384060005128,-0.341386447179,-0.0466502644175,-0.458898805416,-0.0746809863679,-0.156694723496,-0.596121707327,-0.441462583851,-0.187444423541,-0.113379256062,-0.0973723867191,0.169070464392,-0.0845427708155,-0.388181157328,-0.5358209802,-0.0396407170904,1
421,0.145825808847,-0.647222725733,-0.344198080514,-0.584068535656,-0.46448245477,0.262153103778,-0.128985520743,0.0295299388596,0.694854808101,0.762429805799,0.140796422946,-0.0485298465273,0.527016214949,-0.353449808825,0.395564228838,0.321290131664,1
422,-0.536214726407,-0.857790612667,-0.679457199342,-0.824713348001,0.0448246722716,-0.306540292716,-0.749338628105,-0.461384288435,0.20652793039,0.302161962984,0.0772719545956,-0.331948103041,0.386993846263,0.335733756422,-0.334228389378,-0.552883236724,1
423,0.245260526419,0.250183864463,0.444253203445,-0.171397402011,0.212768863903,0.315473695517,0.14469667057,0.151685554416,-0.169324365489,0.161997799759,0.087664267911,0.0747535257081,0.322777881226,-0.0552251000044,-0.410291045664,0.237987021711,-1
424,-0.0331343506809,0.4677818822,0.365937021317,0.301374247242,0.37948829576,-0.224525245873,0.289107120503,0.140356428923,-0.183338093427,-0.145521213625,-0.0862281346371,0.100555694692,-0.0474466984424,0.0249643377116,0.109864781242,0.227661519678,-1
425,-0.0231538737552,0.105426660404,-0.103873258493,0.339370051545,-0.181073951517,0.404847725099,0.318920261011,0.0138912795819,0.23098389872,0.336508707491,-0.127323950908,0.0,0.246673139568,0.307838909421,-0.035754108591,-0.285013472833,-1
426,0.226668276819,0.598465988633,0.59796356396,0.304896541709,0.315759035023,0.614811488353,0.200291922981,0.243705882746,0.146990847078,0.105799757465,0.178233661275,-0.0333387438638,0.00595707499568,-0.228078940955,-0.0403430364102,0.267353128446,1
427,0.305071954269,0.493618692273,0.423561606298,0.299727687211,-0.0604640749418,0.130842549507,0.222301651531,0.257328925462,0.133602608277,0.201793379547,0.10806248966,0.0361314538373,0.252218484889,-0.242715552579,-0.332159421254,0.151804215725,1
428,-0.207175825596,0.0,-0.0794926454834,0.0929326314286,-0.0178762325741,-0.0515357751039,-0.311088293748,-0.333232672351,0.261241213233,0.219027195344,-0.143659535169,0.323405049773,0.074976588583,0.113951622378,-0.0673977242294,0.104834921637,1
429,-0.142521628234,0.507386292856,0.553939421891,0.0812282815496,-0.0138707062953,-0.20116755131,-0.051249785153,-0.0974887333609,-0.524567563734,-0.38105277189,-0.0188406203013,0.0731167648498,-0.0576355252982,-0.208116256311,-0.158644687904,0.389668157843,1
430,-0.174043726129,-0.0961398514279,-0.15837585238,0.0436748099609,-0.23364894537,-0.437382842223,-0.00982814455278,-0.308140138144,0.130993907746,-0.194980079605,-0.448227588901,-0.137255694489,-0.484195417043,-0.199694509393,0.335331556693,-0.305905444175,-1
431,-0.718559573243,0.232695624749,0.326290035815,-0.01441566032,0.288463650224,-0.80931600104,-0.371887513614,-0.621115397498,0.244862585289,0.0285221395229,-0.368765782447,-0.348905616667,-0.31663562684,-0.171781976948,-0.250006482464,0.195418941061,-1
